id,State_Name,Mean,Median,Stdev,sum_w
51027034,Virginia,79108,63050,64647,515.1420423
5102704,Virginia,69564,59203,52503,480.0769517
51027044,Virginia,52102,43012,43537,574.4736639
51027054,Virginia,81960,76475,53316,375.5173442
51027064,Virginia,96459,300000,50830,261.1171021
51027074,Virginia,79195,300000,46093,207.8220983
51027084,Virginia,86499,300000,48333,136.1589718
51027094,Virginia,79423,73138,46117,132.3600628
51027104,Virginia,77988,300000,56019,221.6532096
51027114,Virginia,79477,77783,43074,188.2566862
51027124,Virginia,47818,41656,37797,441.7473474
51027134,Virginia,93882,300000,53300,311.9089942
5102714,Virginia,68439,64279,43850,1046.926486
51027144,Virginia,85926,84760,46045,118.0258206
51027154,Virginia,88285,86846,51862,248.1776729
51027164,Virginia,84191,90522,41526,293.6791674
51027174,Virginia,78837,68780,58796,236.6497695
51027184,Virginia,97032,79280,62563,197.7876155
51027194,Virginia,48482,50734,43770,228.4824445
51027204,Virginia,80231,76131,42376,256.0810124
51027214,Virginia,45200,36784,35154,259.1166094
51027224,Virginia,104995,90814,79388,151.0589464
51027234,Virginia,54839,59098,24451,135.6601308
5102724,Virginia,64683,62996,44008,1250.605128
5102734,Virginia,51976,40623,46358,1547.712175
510274,Virginia,98424,86377,59361,364.5358283
5102744,Virginia,35291,25954,30814,1192.991761
5102754,Virginia,59425,48538,44545,940.1944875
5102764,Virginia,92271,86349,55492,1047.302367
5102774,Virginia,80029,73144,47742,978.5354573
5102784,Virginia,38865,34970,29249,870.2661902
5102794,Virginia,123198,300000,61998,677.562491
5102804,Virginia,141791,133062,77784,449.9982093
5102814,Virginia,181788,196717,70759,222.4089379
5102824,Virginia,167799,300000,69969,342.5915826
5102834,Virginia,155769,161248,67337,312.699338
510284,Virginia,100971,76605,68098,260.7165129
5102844,Virginia,136205,135025,72728,687.1823771
5102854,Virginia,74123,61166,60455,766.9974007
5102864,Virginia,71054,69074,46371,882.1490797
5102874,Virginia,47985,38761,41002,1007.814044
5102884,Virginia,36747,18075,52759,1765.270879
5102894,Virginia,49787,36962,45887,1475.058298
5102904,Virginia,48165,34909,46727,1285.733187
5102914,Virginia,71694,63689,54562,1645.465557
5102924,Virginia,39174,28306,35609,1708.540807
5102934,Virginia,46870,41406,32426,516.9458102
510294,Virginia,114623,101335,68713,331.2115929
5102944,Virginia,98187,82904,70739,1061.254433
5102954,Virginia,51984,39684,48832,162.4599901
5102964,Virginia,58415,53702,33572,1001.857508
5102974,Virginia,77099,300000,51520,1190.048477
5102984,Virginia,102911,85342,67997,896.8137483
5102994,Virginia,117495,108997,71688,813.242615
53011009,Washington,48377,39390,34438,62.36437124
53011019,Washington,102482,89423,67425,957.4664181
53011029,Washington,65208,56616,52720,38.26329232
53011039,Washington,34573,20511,34164,51.29427971
53011049,Washington,65030,47848,47334,554.6498457
53011059,Washington,72028,67631,38917,103.9929063
53011069,Washington,142237,300000,57314,91.75413871
53011079,Washington,65585,51617,58534,335.5446552
53011089,Washington,85020,72101,51954,367.506488
53011099,Washington,66707,58513,48248,2736.500251
53011109,Washington,60362,36788,61583,109.0573573
53011119,Washington,49771,300000,35126,31.79971199
53011129,Washington,67406,58375,48136,1572.586421
53011139,Washington,49974,40623,35466,2219.88665
53011149,Washington,76441,68662,47923,2350.002524
53011159,Washington,57826,53290,35685,652.0308047
53011169,Washington,128325,112782,76807,1272.930995
53011179,Washington,69386,300000,14411,18.73170479
53011189,Washington,31071,300000,5954,82
53011199,Washington,38429,29204,33823,677.7426491
53011209,Washington,48838,300000,23684,70.66417761
53011219,Washington,52840,300000,47948,40.49973999
53011229,Washington,56604,41472,51203,2925.950431
53011239,Washington,0,0,0,0
53011249,Washington,115345,103788,74443,8167.121309
53011259,Washington,62709,58143,40340,87.59673004
53011269,Washington,72051,56808,61730,136.6926262
53011279,Washington,57563,45768,45314,6384.989475
53011289,Washington,73723,62036,52264,4360.646218
53011299,Washington,40287,30912,32159,561.6456017
53011309,Washington,56816,46659,43940,23803.10987
53011319,Washington,82398,75858,51702,1188.246377
53011329,Washington,68182,54752,55568,1011.882633
53011339,Washington,66862,300000,50829,80.36441231
53011349,Washington,67621,66172,46242,1220.567512
53011359,Washington,74439,57934,59052,7057.108275
53011369,Washington,57262,46473,52105,290.8197201
53011379,Washington,52156,59151,41552,73.79335914
53011389,Washington,33850,28870,18821,149.9980799
53011399,Washington,49731,41192,38026,125.6599824
53011409,Washington,172496,300000,84829,97.85949561
5301779,Washington,17499,300000,1826,44
5301789,Washington,80626,300000,48654,401.1813514
5301799,Washington,105361,88959,66246,1699.443629
5301809,Washington,28379,300000,7235,108
5301819,Washington,57585,42833,51188,21207.47176
5301829,Washington,92410,83054,58188,2599.193454
5301839,Washington,42039,36927,29171,530.4878986
5301849,Washington,107557,97127,68144,450.7329509
5301859,Washington,32393,25578,25813,376.9875508
5301869,Washington,45466,36590,37153,4818.789729
5301879,Washington,67195,300000,45999,82.86324555
5301889,Washington,75654,55385,57730,201.7256559
5301899,Washington,56676,48756,43462,675.2704081
5301909,Washington,64313,41594,58078,585.4427658
5301919,Washington,86360,300000,25844,4.199541308
5301929,Washington,10964,6819,8597,14.66493333
5301939,Washington,58066,54243,39479,1134.972364
5301949,Washington,43099,29794,41087,5017.293269
5301959,Washington,57982,300000,42533,47.49912993
5301969,Washington,70420,56020,54179,19357.51905
5301979,Washington,57605,53703,44310,476.2366599
5301989,Washington,89326,78256,61431,382.4774508
5301999,Washington,46120,29646,49765,310.5872011
53021009,Washington,67263,51830,51124,429.7500541
53021019,Washington,57558,44240,43590,2298.974246
53021029,Washington,73462,56464,57494,1546.754411
53021039,Washington,85392,74124,62200,753.5199492
53021049,Washington,80023,65478,57211,586.3025153
53021059,Washington,119972,116769,56270,336.6655535
53021069,Washington,74959,62980,56699,1348.335228
53021079,Washington,82895,79189,45705,873.034304
53021089,Washington,82452,70040,59660,1246.407858
5302109,Washington,88946,79324,62403,712.2148083
53021099,Washington,55809,43664,47410,1601.025857
53021109,Washington,97849,89817,55108,506.627004
53021119,Washington,73317,66175,47086,1012.651717
53021129,Washington,120878,116115,71297,285.3388893
53021139,Washington,52951,41260,43036,653.9433114
53021149,Washington,91120,85745,55113,854.8327263
53021159,Washington,78856,68943,48714,1232.933427
53021169,Washington,90718,81892,54836,668.0245702
53021179,Washington,81325,72539,57138,1016.573534
53021189,Washington,0,0,0,0
5302119,Washington,75778,62589,52095,996.8503072
53021199,Washington,65182,54422,49593,852.2345752
53021209,Washington,41408,28517,36922,1527.096626
53021219,Washington,61130,43614,56879,528.7124592
53021229,Washington,62850,50998,51185,1642.253445
53021239,Washington,90037,76709,57064,879.7118365
53021249,Washington,68240,61517,42887,750.2895669
53021259,Washington,51038,38446,38730,627.8710046
53021269,Washington,47241,36691,37439,1129.529366
53021279,Washington,64772,57912,43646,1515.707542
53021289,Washington,45516,31209,45858,1278.294166
5302129,Washington,111773,98742,71991,409.5007187
53021299,Washington,49484,37242,42223,700.4693465
53021309,Washington,57181,54810,47439,1323.098896
53021319,Washington,78478,72267,55557,708.649711
53021329,Washington,78949,68804,49920,686.5193587
53021339,Washington,57361,46988,45755,2014.507737
53021349,Washington,66770,55008,50259,1509.743815
53021359,Washington,71411,58712,55794,1013.010142
53021369,Washington,81639,71853,55183,1580.064272
53021379,Washington,96274,88067,65135,1058.977286
53021389,Washington,69294,58464,49676,1624.220396
5302139,Washington,47273,40514,32987,1163.690854
53021399,Washington,81330,71108,53873,1042.681102
53021409,Washington,27071,14985,36114,2538.57152
53021419,Washington,34376,26764,25454,1685.044786
53021429,Washington,37797,30074,31033,904.2434189
53021439,Washington,40344,33016,31084,1725.520091
53021449,Washington,59431,52278,45216,741.6018696
53021459,Washington,81437,64584,55534,140.7596808
53021469,Washington,58654,55879,36407,182.3253018
53021479,Washington,67312,49495,51774,237.9234821
53021489,Washington,44169,29170,41725,363.9223327
5302149,Washington,65701,53650,46748,1028.817698
53021499,Washington,75155,69564,49552,158.856241
53021509,Washington,52572,43994,35035,576.9826458
53021519,Washington,136467,300000,82909,107.3614027
53021529,Washington,100762,96284,47837,210.8798015
53021539,Washington,132111,300000,63868,122.5223774
53021549,Washington,84754,72324,65172,708.7618962
53021559,Washington,115053,108580,69764,329.0462421
53021569,Washington,0,0,0,0
53021579,Washington,43408,37143,34233,376.6575837
53021589,Washington,30971,29689,19993,1044.472885
5302159,Washington,72020,56279,50088,1282.209289
53021599,Washington,74255,71373,44543,161.6238507
53021609,Washington,76078,300000,55342,443.7523573
53021619,Washington,36621,33324,26469,466.0803885
53021629,Washington,69839,300000,49879,180.092066
53021639,Washington,63151,300000,54685,230.3274183
53021649,Washington,81230,300000,51944,122.9613001
53021659,Washington,91794,68640,75091,536.3119165
53021669,Washington,61012,45698,49715,298.1226856
53021679,Washington,69539,64412,49768,346.9817296
53021689,Washington,47869,300000,24863,246.7285046
5302169,Washington,63216,55928,41722,556.8425787
53021699,Washington,65060,61654,48993,482.7409084
53021709,Washington,47813,36229,44632,172.0547552
53021719,Washington,79849,74566,56696,311.7113164
53021729,Washington,67588,58763,47207,235.354655
53021739,Washington,50769,34361,48942,214.191916
53021749,Washington,72281,62194,46546,198.185958
53021759,Washington,104738,91754,60254,440.2961537
53021769,Washington,82395,58880,63318,111.5619473
53021779,Washington,44717,38179,34260,511.2828252
53021789,Washington,98727,300000,58806,206.4855332
5302179,Washington,67751,58910,47796,656.3298674
53021799,Washington,84962,78932,53943,369.4746941
53021809,Washington,90298,85248,49589,151.186727
53021819,Washington,75635,300000,48264,359.2206657
53021829,Washington,70777,300000,56322,284.190543
53021839,Washington,116624,99315,72418,178.1158811
53021849,Washington,58319,49051,39328,400.8838602
53021859,Washington,94216,300000,59768,318.0492997
53021869,Washington,71142,56619,47829,499.3766426
53021879,Washington,72764,66095,50750,206.4218088
53021889,Washington,51668,44801,33164,582.6458635
5302189,Washington,55001,39319,49885,1152.524833
53021899,Washington,53118,300000,53812,1018.58121
530219,Washington,83202,75203,46547,364.3793605
53021909,Washington,25924,16062,27887,603.4451252
53021919,Washington,58808,49355,49193,500.7483917
53021929,Washington,54994,300000,33855,470.3906247
53021939,Washington,46598,39904,31962,414.520143
53021949,Washington,75479,65132,47181,413.3135856
53021959,Washington,106733,89664,65613,166.151918
53021969,Washington,87791,78315,53230,397.9757335
53021979,Washington,91908,76872,51226,197.6184256
53021989,Washington,42192,34381,31913,688.7884337
5302199,Washington,83193,67312,60552,1370.667758
53021999,Washington,59671,53272,42140,416.6102474
53022009,Washington,34881,21832,36066,643.0523572
53022019,Washington,96922,300000,68180,129.5605628
53022029,Washington,55361,50150,37073,181.3588421
53022039,Washington,21463,13036,22484,443.4403252
53022049,Washington,60664,57027,40668,466.8095619
53022059,Washington,37943,36405,28377,186.5854215
53022069,Washington,33467,35493,22507,374.1831475
53022079,Washington,36052,32408,18622,198.8306943
53022089,Washington,66893,54349,47088,351.9843884
5302209,Washington,66873,54380,43552,396.8489407
53022099,Washington,56444,46254,34014,305.8231841
53022109,Washington,66527,42176,58553,253.360408
53022119,Washington,39072,34172,23260,254.8621277
53022129,Washington,71604,300000,45185,289.1838319
53022139,Washington,44184,42196,26039,342.285028
53022149,Washington,48501,38883,39168,295.5870803
53022159,Washington,37556,27643,33882,433.3248427
53022169,Washington,83715,75102,56263,229.1537681
53022179,Washington,105894,300000,67169,135.2912796
53022189,Washington,58977,300000,35130,324.8884253
5302219,Washington,80889,72171,49872,742.0572346
53022199,Washington,56047,300000,41567,90.49617766
53022209,Washington,83786,75609,50344,289.0144878
53022219,Washington,48489,50454,33301,639.5000441
53022229,Washington,36903,34289,23791,388.8586613
53022239,Washington,47989,300000,43489,378.8933468
53022249,Washington,41194,31143,32110,358.7894894
53022259,Washington,92903,300000,73800,266.8904813
53022269,Washington,60604,48937,44741,356.8861483
53022279,Washington,48080,41873,34600,157.0234488
53022289,Washington,72647,80209,46242,140.6927584
5302229,Washington,92811,84009,54667,679.8472834
53022299,Washington,54238,45609,48532,279.3941917
53022309,Washington,36842,33945,24193,537.458394
53022319,Washington,52516,37578,37241,165.5890593
53022329,Washington,42816,33649,34090,296.2616442
53022339,Washington,68877,49321,60502,385.9147517
53022349,Washington,92315,88659,58988,326.0471682
53022359,Washington,71827,60071,51649,457.1052343
53022369,Washington,70253,51449,53586,179.3591994
53022379,Washington,47393,47348,32789,134.8272941
53022389,Washington,46194,35715,48098,484.2479895
5302239,Washington,66455,51282,58176,1002.251714
53022399,Washington,38873,28154,29112,649.0427975
53022409,Washington,41492,32191,41597,1385.702548
53022419,Washington,87002,300000,49896,172.2872259
53022429,Washington,100487,77774,71339,169.0171049
53022439,Washington,31370,19408,30738,740.5443432
53022449,Washington,102761,98874,59214,201.9522285
53022459,Washington,80887,300000,55157,239.422104
53022469,Washington,106357,99406,61618,107.156671
53022479,Washington,116075,94086,72561,171.886943
53022489,Washington,130890,300000,78238,198.8540292
5302249,Washington,72749,64835,51289,2077.695848
53022499,Washington,89050,75283,62440,255.6143261
53022509,Washington,69974,47781,65733,382.3451862
53022519,Washington,114731,106664,62975,183.4505334
53022529,Washington,118745,104910,74860,121.056068
53022539,Washington,170900,192224,78813,46.92515449
53022549,Washington,28680,20131,26070,685.0274089
53022559,Washington,82042,300000,53669,321.1870137
53022569,Washington,107427,76758,66658,268.0129271
53022579,Washington,37978,15236,47418,493.3104426
53022589,Washington,0,0,0,0
5302259,Washington,62075,50041,44394,844.7327294
53022599,Washington,124295,300000,76596,49.86185647
53022609,Washington,95428,72089,74883,395.4848657
53022619,Washington,182122,300000,78899,63.35763109
53022629,Washington,136056,124800,92754,217.5861608
53022639,Washington,96869,88935,63314,496.0055881
53022649,Washington,109496,300000,74018,277.1873665
53022659,Washington,84907,67137,74867,541.5402715
53022669,Washington,51858,34055,50334,807.5872922
53022679,Washington,119383,110355,70575,135.9854087
53022689,Washington,95100,78962,66196,193.9192415
5302269,Washington,43563,35705,32080,1519.955112
53022699,Washington,115856,106025,72489,414.7022808
53022709,Washington,76787,48532,70759,544.8810829
53022719,Washington,109509,100779,70405,205.7172087
53022729,Washington,45721,30120,46349,686.435471
53022739,Washington,60706,44364,53282,312.9093117
53022749,Washington,97535,300000,64778,448.4790752
53022759,Washington,110812,87111,75702,228.6855041
53022769,Washington,58283,37840,63549,422.8121562
53022779,Washington,106421,300000,63386,222.8198739
53022789,Washington,69097,46720,55128,330.6874396
5302279,Washington,39385,37896,31164,784.5294141
53022799,Washington,86246,73029,57433,337.5080057
53022809,Washington,47728,24564,50270,394.1490429
53022819,Washington,71645,46153,51349,169.5571452
53022829,Washington,87051,77552,58950,130.5246751
53022839,Washington,58368,48294,39540,301.7885857
53022849,Washington,122142,300000,71003,179.0828891
53022859,Washington,71623,73105,40631,115.7554713
53022869,Washington,105614,300000,57036,161.0221802
53022879,Washington,95384,84026,71723,152.0181979
53022889,Washington,76266,61127,51137,319.3185073
5302289,Washington,87390,75165,58161,532.2744763
53022899,Washington,85853,87659,50919,105.6541158
530229,Washington,139895,300000,65289,306.8703942
53022909,Washington,133990,128676,70926,89.72188718
53022919,Washington,90529,300000,52014,232.6164013
53022929,Washington,125509,106545,73164,85.55751039
53022939,Washington,110057,103515,54935,136.3837834
53022949,Washington,105538,102308,59820,235.8510028
53022959,Washington,92123,69439,72900,258.1209174
53022969,Washington,75727,53173,66730,733.9105633
53022979,Washington,121493,110508,72915,177.5853073
53022989,Washington,117612,114753,63251,144.5186262
5302299,Washington,58553,45836,47220,851.1322435
53022999,Washington,138074,300000,74618,201.0498694
53023009,Washington,151586,300000,83593,145.9911233
53023019,Washington,96934,76830,75834,282.1838468
53023029,Washington,139051,300000,79276,127.7887114
53023039,Washington,158974,178192,85409,107.7520831
53023049,Washington,139028,137732,80888,187.0179501
53023059,Washington,92884,69855,65359,194.6883394
53023069,Washington,84206,67227,76263,318.6684429
53023079,Washington,125340,127939,67571,133.2867304
53023089,Washington,84196,72512,55959,444.8342802
5302309,Washington,71778,52080,60219,1254.977325
53023099,Washington,100879,97915,64418,499.1802275
53023109,Washington,106498,105395,73038,382.0138838
53023119,Washington,157798,179176,85898,105.0179701
53023129,Washington,177613,300000,74849,107.0890857
53023139,Washington,114814,94670,64280,149.8840996
53023149,Washington,142536,146322,75696,124.0192498
53023159,Washington,160814,300000,71831,71.62415857
53023169,Washington,59268,43375,51983,325.4168986
53023179,Washington,83253,71298,58884,226.2820031
53023189,Washington,48989,37544,37662,676.0539184
5302319,Washington,82898,67274,62870,1015.111533
53023199,Washington,110537,300000,58809,141.7920539
53023209,Washington,72884,67456,41056,251.884095
53023219,Washington,87664,73740,66545,363.5806677
53023229,Washington,80437,79078,49219,351.1166064
53023239,Washington,59090,50818,38579,111.7621071
53023249,Washington,72309,63063,46447,241.8880668
53023259,Washington,39685,27122,40249,253.2267981
53023269,Washington,50556,33638,45302,355.7868978
53023279,Washington,59684,60336,31640,189.8580164
53023289,Washington,79566,300000,64691,289.0606131
5302329,Washington,125639,111754,78390,773.7410995
53023299,Washington,59774,34873,50932,375.6098579
53023309,Washington,66374,52071,52317,367.5826683
53023319,Washington,31400,25843,26847,507.3236427
53023329,Washington,70751,49431,57565,308.3578926
53023339,Washington,47227,35505,32126,218.71876
53023349,Washington,51308,44427,40499,440.9474356
53023359,Washington,52056,43619,42211,445.0395208
53023369,Washington,120523,96477,66069,168.8827107
53023379,Washington,95887,300000,67314,126.9252201
53023389,Washington,66498,46172,61474,190.3912022
5302339,Washington,112566,96248,78241,326.0762994
53023399,Washington,106715,300000,47642,104.5882681
53023409,Washington,59970,61760,47379,194.115877
53023419,Washington,57015,60133,38509,140.9563223
53023429,Washington,105062,300000,50179,130.0230951
53023439,Washington,61528,49001,49582,329.189353
53023449,Washington,85391,81652,45993,161.987523
53023459,Washington,75505,80172,50827,166.9194025
53023469,Washington,34594,23601,37491,920.063524
53023479,Washington,62130,300000,34291,295.2863791
53023489,Washington,72182,51865,53647,386.3439182
5302349,Washington,83096,70897,58931,2378.021275
53023499,Washington,120702,300000,50418,104.3205651
53023509,Washington,75866,67390,50920,250.9227089
53023519,Washington,43349,36546,32964,452.7441666
53023529,Washington,86453,80178,54124,214.5876407
53023539,Washington,61168,56670,42972,226.8490579
53023549,Washington,50895,47095,29046,264.6243326
53023559,Washington,59881,58199,37350,270.9495853
53023569,Washington,95463,75231,56313,162.8525106
53023579,Washington,64148,59950,43127,372.082995
53023589,Washington,63640,300000,43943,267.8221455
5302359,Washington,111775,96476,70387,1057.067247
53023599,Washington,77713,67251,55377,249.9843077
53023609,Washington,102519,69321,81470,185.6550424
53023619,Washington,116880,300000,52072,104.3539297
53023629,Washington,97328,81525,64919,256.8180972
53023639,Washington,94735,96075,45955,95.05753785
53023649,Washington,91411,71912,62131,281.4516876
53023659,Washington,118679,300000,53879,72.79231436
53023669,Washington,64010,37779,63263,342.8202162
53023679,Washington,102548,300000,61227,128.4911788
53023689,Washington,137158,117977,79916,138.2542086
5302369,Washington,97107,84173,65654,903.5045363
53023699,Washington,140056,300000,74055,497.9939884
53023709,Washington,172347,300000,64355,59.25962917
53023719,Washington,170631,198722,85404,123.6574914
53023729,Washington,138543,300000,85713,98.6272684
53023739,Washington,159641,300000,67558,85.32445842
53023749,Washington,154709,300000,81746,47.19527425
53023759,Washington,187248,210928,75113,69.05752513
53023769,Washington,81759,68489,65903,424.0003612
53023779,Washington,122938,300000,77626,134.1894326
53023789,Washington,118638,300000,61383,237.8850824
5302379,Washington,77094,66520,58522,2510.736542
53023799,Washington,123378,128361,64131,99.32076396
53023809,Washington,74904,300000,47120,158.6585393
53023819,Washington,73602,69831,50705,253.1426047
53023829,Washington,65611,60473,44524,306.8880267
53023839,Washington,62821,56228,41499,322.8813561
53023849,Washington,53655,40066,39333,336.6224296
53023859,Washington,73063,61849,52490,345.046958
53023869,Washington,0,0,0,0
53023879,Washington,118719,88625,83824,233.2520025
53023889,Washington,133910,101204,89951,209.0538879
5302389,Washington,63346,42100,61392,1935.421215
53023899,Washington,78618,61709,55110,456.9098111
530239,Washington,48433,34034,43957,956.6658444
53023909,Washington,94461,300000,47590,108.6590429
53023919,Washington,58141,300000,23986,308.6231969
53023929,Washington,71369,62203,49585,467.7490174
53023939,Washington,54881,49169,38478,500.2430784
53023949,Washington,56759,49444,45906,227.3198218
53023959,Washington,94340,82085,68168,239.6156428
53023969,Washington,83936,71946,61266,307.1524616
53023979,Washington,85450,79544,53393,215.7482185
53023989,Washington,65075,58577,46524,564.3324296
5302399,Washington,61896,48107,57687,1456.856088
53023999,Washington,59028,63674,25270,550.9300401
53024009,Washington,69008,55272,50704,241.8849456
53024019,Washington,72854,63329,53478,192.8565407
53024029,Washington,69485,61928,59294,208.2847605
53024039,Washington,48389,34717,38980,304.0582374
53024049,Washington,45217,33063,38614,299.3284166
53024059,Washington,66953,60348,50946,298.9462608
53024069,Washington,52216,46423,40706,217.1234433
53024079,Washington,60981,46393,45159,363.886091
53024089,Washington,73558,59609,54666,153.1588449
5302409,Washington,99369,85368,65621,780.2837015
53024099,Washington,43948,35176,37366,154.5926166
53024109,Washington,49372,54451,26430,196.4571892
53024119,Washington,66403,46557,65540,425.7875523
53024129,Washington,54068,300000,33492,220.0277485
53024139,Washington,42987,37620,26805,632.6222347
53024149,Washington,34876,25512,33710,146.7586689
53024159,Washington,32384,23460,26977,368.9219148
53024169,Washington,38049,22571,37306,363.4800815
53024179,Washington,77531,71667,59571,179.6881181
53024189,Washington,53089,34078,47366,351.5864023
5302419,Washington,47899,28094,51251,1143.971756
53024199,Washington,40199,30612,30849,166.4278005
53024209,Washington,38013,33080,27390,634.3858665
53024219,Washington,36899,27133,26491,307.8916879
53024229,Washington,79628,67720,61295,359.6131507
53024239,Washington,128333,105361,79980,114.3882319
53024249,Washington,69181,71255,49923,196.3185146
53024259,Washington,74209,75890,41218,135.5897991
53024269,Washington,76071,67639,58794,311.7155013
53024279,Washington,76000,300000,40360,118.4286226
53024289,Washington,73630,300000,33951,135.0922469
5302429,Washington,69658,60039,54538,930.0850896
53024299,Washington,24362,14176,22301,398.8413367
53024309,Washington,69037,63918,48289,166.9883965
53024319,Washington,45959,40756,26607,249.3581687
53024329,Washington,68814,300000,45129,201.723372
53024339,Washington,50600,39678,37831,628.1091913
53024349,Washington,55288,43780,44070,209.3262377
53024359,Washington,69781,60151,45769,192.5555397
53024369,Washington,64577,49706,55173,181.2558521
53024379,Washington,62952,38191,49425,227.1260051
53024389,Washington,57926,52388,39321,293.5215201
5302439,Washington,71120,66434,49272,1309.640173
53024399,Washington,66256,50787,44687,337.421623
53024409,Washington,64385,64120,44901,157.3218504
53024419,Washington,92202,300000,40805,117.38982
53024429,Washington,72059,300000,53615,530.450589
53024439,Washington,64984,56684,46897,458.778029
53024449,Washington,52399,44138,40334,655.4425815
53024459,Washington,118531,300000,63337,102.3598926
53024469,Washington,91932,82405,61832,276.7833712
53024479,Washington,102889,98308,54642,346.1056339
53024489,Washington,82021,75536,48364,194.8854353
5302449,Washington,102163,92344,70023,742.6215413
53024499,Washington,41795,26252,31036,367.022502
53024509,Washington,42934,35574,43001,386.8733671
53024519,Washington,81797,70056,41515,247.5121082
53024529,Washington,33095,30469,23520,464.9853686
53024539,Washington,53190,42535,50094,779.6609918
53024549,Washington,36178,35379,25224,434.2465258
53024559,Washington,104069,300000,69968,103.6623412
53024569,Washington,67301,57642,57482,227.2188554
53024579,Washington,48472,53339,37225,133.6518783
53024589,Washington,54482,31035,46253,418.0546337
5302459,Washington,89268,75087,58922,914.914299
53024599,Washington,65089,46122,58535,409.456156
53024609,Washington,68960,62157,43882,136.1603706
53024619,Washington,131552,109826,78769,202.0169989
53024629,Washington,108563,105026,76564,187.7569759
53024639,Washington,73859,50192,58746,304.0900064
53024649,Washington,68963,56118,57408,342.2514829
53024659,Washington,89249,71872,56854,611.9216235
53024669,Washington,0,0,0,0
53024679,Washington,77202,66560,55412,482.3007491
53024689,Washington,72027,71977,35347,260.4831377
5302469,Washington,112000,102213,74332,1519.61267
53024699,Washington,64972,55663,48539,334.9181994
53024709,Washington,92900,300000,38681,300.8733451
53024719,Washington,89235,75884,56083,512.0067201
53024729,Washington,75796,62723,48434,300.4515356
53024739,Washington,83125,67215,56987,232.0868007
53024749,Washington,90600,84670,54752,167.3196707
53024759,Washington,63868,57106,40089,440.414262
53024769,Washington,76049,70717,40578,337.7417312
53024779,Washington,99370,300000,57983,157.2249087
53024789,Washington,61746,45658,59796,447.6193506
5302479,Washington,114506,100542,78864,829.7451444
53024799,Washington,0,0,0,0
53024809,Washington,75999,65981,55920,144.9909842
53024819,Washington,82682,61871,64113,292.3883649
53024829,Washington,54074,43963,39521,710.3379372
53024839,Washington,70623,64479,43339,211.3202439
53024849,Washington,40127,32038,35499,956.8594531
53024859,Washington,35703,29335,25274,825.0162536
53024869,Washington,42715,35868,28400,264.3164863
53024879,Washington,79744,70868,59544,210.752719
53024889,Washington,63857,49298,48271,340.28984
5302489,Washington,146316,150186,64935,260.9720195
53024899,Washington,24279,14406,27148,638.3237421
530249,Washington,59502,50720,43751,543.7414788
53024909,Washington,59475,46909,47588,363.7188035
53024919,Washington,57406,43295,41440,410.5851705
53024929,Washington,114939,300000,58905,165.2539775
53024939,Washington,51113,41132,38552,383.1156113
53024949,Washington,102586,300000,45354,153.1176785
53024959,Washington,124391,121703,65441,115.4879565
53024969,Washington,64365,56297,43374,651.8669186
53024979,Washington,46614,39404,34430,331.6700397
53024989,Washington,82887,66566,61450,333.3181503
5302499,Washington,116619,110422,75889,1261.153433
53024999,Washington,83868,300000,46710,400.5491942
53025009,Washington,101998,74590,73403,186.1483702
53025019,Washington,137880,134255,83217,142.4552993
53025029,Washington,129858,300000,72816,127.9569707
53025039,Washington,141136,300000,78703,197.7147876
53025049,Washington,73281,48533,70346,604.8402501
53025059,Washington,86351,300000,44086,140.2214089
53025069,Washington,57807,47456,44962,399.1185313
53025079,Washington,52938,300000,33247,265.9955597
53025089,Washington,67254,51415,61608,281.5866213
5302509,Washington,82984,70138,59092,1029.733985
53025099,Washington,58988,43213,53188,452.6117539
53025109,Washington,54628,300000,35281,364.824415
53025119,Washington,128420,124555,74489,160.6548138
53025129,Washington,105098,97361,55865,353.8328897
53025139,Washington,110488,300000,65167,107.25911
53025149,Washington,93576,76078,61242,301.8470901
53025159,Washington,111998,109390,63586,145.1812765
53025169,Washington,126711,300000,54030,137.3143856
53025179,Washington,111555,300000,76327,137.692757
53025189,Washington,103598,89433,70393,102.5573188
5302519,Washington,84930,74733,62620,1453.002422
53025199,Washington,114739,103956,65296,159.0827368
53025209,Washington,107649,96231,68495,269.6418865
53025219,Washington,119097,110707,70151,151.0164255
53025229,Washington,46040,37266,36499,285.8950202
53025239,Washington,64089,300000,33486,205.2599214
53025249,Washington,81362,300000,57136,167.2276413
53025259,Washington,108948,104685,54499,172.8475295
53025269,Washington,99779,88895,57253,200.6171256
53025279,Washington,110310,300000,56565,194.8820154
53025289,Washington,72922,64008,40949,349.1465876
5302529,Washington,86032,73242,54531,562.9339166
53025299,Washington,81944,300000,51815,118.8952478
53025309,Washington,49813,34797,40561,531.5174875
53025319,Washington,79472,73110,46517,230.9175609
53025329,Washington,51124,43140,44285,319.5043096
53025339,Washington,107200,300000,49703,187.5821072
53025349,Washington,77818,56562,62284,258.9548714
53025359,Washington,49006,46622,35572,523.5765012
53025369,Washington,68671,300000,45216,425.2547706
53025379,Washington,69559,64957,40952,155.1552079
53025389,Washington,76395,63386,54329,315.8156835
5302539,Washington,74622,65411,47653,430.7752985
53025399,Washington,34912,28251,18454,363.4596895
53025409,Washington,62100,300000,37857,284.2216508
53025419,Washington,54025,43232,40565,160.2930248
53025429,Washington,88964,89196,61639,205.1241783
53025439,Washington,37244,30819,24821,663.5494585
