row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
22247,39012642,39,Ohio,OH,Summit County,Stow,Stow city,City,place,44224,330,44270727,591688,41.176261,-81.436523
22248,39012652,39,Ohio,OH,Crawford County,New Washington,Sulphur Springs,CDP,place,44854,419,623568,0,40.87222,-82.87643
22249,39012662,39,Ohio,OH,Portage County,Tallmadge,Tallmadge city,City,place,44278,330,36212970,63655,41.106119,-81.424834
22250,39012672,39,Ohio,OH,Perry County,Thornville,Thornville,Village,place,43076,740,2859261,11591,39.893623,-82.411824
22251,39012682,39,Ohio,OH,Jefferson County,Toronto,Toronto city,City,place,43964,740,4795709,713996,40.458298,-80.607302
22252,39012692,39,Ohio,OH,Summit County,Twinsburg,Twinsburg city,City,place,44087,330,35668950,81522,41.322594,-81.443123
22253,39012702,39,Ohio,OH,Franklin County,Upper Arlington,Upper Arlington city,City,place,43220,614,25312863,77163,40.027587,-83.070722
22254,39012712,39,Ohio,OH,Hancock County,Van Buren,Van Buren,Village,place,45889,419,714443,0,41.138946,-83.649258
22255,39012722,39,Ohio,OH,Darke County,Versailles,Versailles,Village,place,45380,937,4884639,15954,40.222271,-84.482673
22256,39012732,39,Ohio,OH,Holmes County,Walnut Creek,Walnut Creek,CDP,place,44687,330,5758551,4467,40.546501,-81.729535
22257,39012742,39,Ohio,OH,Lucas County,Waterville,Waterville city,City,place,43566,419,13469019,487444,41.501971,-83.736852
22258,39012752,39,Ohio,OH,Columbiana County,Wellsville,Wellsville,Village,place,43968,330,4667065,283513,40.603924,-80.655745
22259,39012762,39,Ohio,OH,Coshocton County,West,West Lafayette,Village,place,43845,740,2291041,0,40.27607,-81.751708
22260,39012772,39,Ohio,OH,Scioto County,West Portsmouth,West Portsmouth,CDP,place,45663,740,12185090,8033,38.769944,-83.039163
22261,39012782,39,Ohio,OH,Hamilton County,Cincinnati,White Oak,CDP,place,45239,513,15971434,0,39.210415,-84.60589
22262,39012792,39,Ohio,OH,Pickaway County,Williamsport,Williamsport,Village,place,43164,740,4590570,75330,39.581673,-83.120519
22263,39012802,39,Ohio,OH,Adams County,Seaman,Winchester,Village,place,45679,937,6775392,43540,38.943524,-83.654113
22264,39012812,39,Ohio,OH,Sandusky County,Woodville,Woodville,Village,place,43469,419,3432178,0,41.450938,-83.363849
22265,39012822,39,Ohio,OH,Belmont County,Tiltonsville,Yorkville,Village,place,43963,740,1534257,16767,40.15382,-80.707064
22266,39021003,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43207,614,1055212,0,39.9255085,-82.9905758
22267,39021013,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43220,614,823501,0,40.0552211,-83.0504838
22268,39021023,39,Ohio,OH,Adams County,Dublin,Rome,Track,Track,43016,614,2357237,5785,40.1305341,-83.0815418
22269,39021033,39,Ohio,OH,Adams County,Worthington,Rome,Track,Track,43085,614,3917376,9742,40.1018205,-83.004405
22270,39021043,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43229,614,1512730,0,40.0634418,-82.9653429
22271,39021053,39,Ohio,OH,Adams County,Worthington,Rome,Track,Track,43085,614,2602402,4220,40.1214012,-83.006916
22272,39021063,39,Ohio,OH,Adams County,Westerville,Rome,Track,Track,43081,614,4517551,30978,40.1151582,-82.9017847
22273,39021073,39,Ohio,OH,Adams County,New Albany,Rome,Track,Track,43054,614,23914460,406074,40.070261,-82.802113
22274,39021083,39,Ohio,OH,Adams County,Gahanna,Rome,Track,Track,43230,614,2864455,27479,40.0432805,-82.8990668
22275,39021093,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43224,614,2035388,0,40.0368608,-82.9675738
22276,39021103,39,Ohio,OH,Adams County,Hilliard,Rome,Track,Track,43026,614,7913085,48148,40.0473052,-83.1432208
22277,39021113,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43228,614,2014970,351,39.9469883,-83.1294886
22278,39021123,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43204,614,4042201,351899,39.9767067,-83.078508
22279,39021133,39,Ohio,OH,Adams County,Grove City,Rome,Track,Track,43123,614,6692739,52736,39.9082664,-83.0794326
22280,39021143,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43207,614,4031542,824078,39.9101106,-83.0026742
22281,39021153,39,Ohio,OH,Adams County,Whitehall,Rome,Track,Track,43213,614,1173347,0,39.9581031,-82.8813782
22282,39021163,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43227,614,784995,0,39.9425332,-82.9044735
22283,39021173,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43232,614,3141584,40027,39.915708,-82.8493515
22284,39021183,39,Ohio,OH,Adams County,Columbus,Rome,Track,Track,43232,614,3984353,116351,39.9051155,-82.8693004
22285,39021193,39,Ohio,OH,Adams County,Grove City,Rome,Track,Track,43123,614,1180189,2924,39.8800429,-83.075755
22286,39021203,39,Ohio,OH,Adams County,Groveport,Rome,Track,Track,43125,614,19594378,27439,39.8164102,-82.9228005
22287,39021213,39,Ohio,OH,Adams County,Delta,Rome,Track,Track,43515,419,18914678,12315,41.5721565,-84.0014351
22288,39021223,39,Ohio,OH,Adams County,Gallipolis,Rome,Track,Track,45631,740,136574262,1848620,38.8097714,-82.2789163
22289,39021233,39,Ohio,OH,Adams County,Burton,Rome,Track,Track,44021,440,61652385,1461086,41.4631635,-81.1434576
22290,39021243,39,Ohio,OH,Adams County,Chardon,Rome,Track,Track,44024,877,56994690,324953,41.6123214,-81.2638988
22291,39021253,39,Ohio,OH,Adams County,Fairborn,Rome,Track,Track,45324,937,4189473,0,39.7952884,-84.0146966
22292,39021263,39,Ohio,OH,Adams County,Beavercreek,Rome,Track,Track,45434,937,8128286,11455,39.7250478,-84.0381226
22293,39021273,39,Ohio,OH,Adams County,Xenia,Rome,Track,Track,45385,937,54082734,356316,39.7644805,-83.941917
22294,39021283,39,Ohio,OH,Adams County,Cambridge,Rome,Track,Track,43725,740,372984060,7966098,40.128171,-81.5989174
22295,39021293,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45202,877,784268,0,39.1043174,-84.5114792
22296,39021303,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45202,513,655368,0,39.1213157,-84.5118958
22297,39021313,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45206,513,667548,0,39.1287718,-84.4835535
22298,39021323,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45230,513,4575494,135122,39.0968292,-84.4033598
22299,39021333,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45227,513,2028406,0,39.1612206,-84.4258156
22300,39021343,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45237,513,3043150,0,39.1770863,-84.4765786
22301,39021353,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45223,513,1631851,0,39.174314,-84.5388593
22302,39021363,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45225,513,6161892,0,39.1739483,-84.5666035
22303,39021373,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45205,513,975937,0,39.1212098,-84.5813438
22304,39021383,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45204,513,3461078,425465,39.0894982,-84.5779527
22305,39021393,39,Ohio,OH,Adams County,Cleves,Rome,Track,Track,45002,513,39612347,2272453,39.1858122,-84.7200292
22306,39021403,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45251,513,7507654,0,39.2144851,-84.6183309
22307,39021413,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45248,513,2707069,0,39.1640381,-84.6365029
22308,39021423,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45238,513,3275405,2881,39.0993883,-84.6117184
22309,39021433,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45240,513,7395425,0,39.2843447,-84.5407336
22310,39021443,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45231,513,7372294,299288,39.2447286,-84.4999679
22311,39021453,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45241,513,17673795,90467,39.284438,-84.4225035
22312,39021463,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45242,513,5914499,0,39.2300254,-84.3827574
22313,39021473,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45227,513,4252695,7452,39.1765416,-84.3863891
22314,39021483,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45230,513,5903864,4532,39.0848554,-84.3567383
22315,39021493,39,Ohio,OH,Adams County,Norwood,Rome,Track,Track,45212,513,1271509,0,39.1608611,-84.4633019
22316,39021503,39,Ohio,OH,Adams County,Cincinnati,Rome,Track,Track,45203,513,589983,0,39.1091847,-84.5238695
22317,39021513,39,Ohio,OH,Adams County,Lockland,Rome,Track,Track,45215,513,3881980,0,39.2254948,-84.4562013
22318,39021523,39,Ohio,OH,Adams County,Findlay,Rome,Track,Track,45840,419,20121233,140402,41.0179393,-83.6682766
22319,39021533,39,Ohio,OH,Adams County,Ridgeway,Rome,Track,Track,43345,937,380578208,121271,40.5603231,-83.5766862
22320,39021543,39,Ohio,OH,Adams County,Malinta,Rome,Track,Track,43535,419,253298704,0,41.3186724,-83.9872374
22321,39021553,39,Ohio,OH,Adams County,Hillsboro,Rome,Track,Track,45133,937,397985891,48012,39.1023544,-83.537392
22322,39021563,39,Ohio,OH,Adams County,Winesburg,Rome,Track,Track,44690,330,110627031,184776,40.6017431,-81.7018711
22323,39021573,39,Ohio,OH,Adams County,Norwalk,Rome,Track,Track,44857,419,9944061,102433,41.2373044,-82.6424682
22324,39021583,39,Ohio,OH,Adams County,Wellston,Rome,Track,Track,45692,740,50042232,181287,39.1091128,-82.5130478
22325,39021593,39,Ohio,OH,Adams County,Steubenville,Rome,Track,Track,43952,740,1165055,64623,40.3510994,-80.616947
22326,39021603,39,Ohio,OH,Adams County,Toronto,Rome,Track,Track,43964,740,90140754,1061316,40.480902,-80.6624754
22327,39021613,39,Ohio,OH,Adams County,Danville,Rome,Track,Track,43014,740,266319720,1838235,40.4467592,-82.2481592
22328,39021623,39,Ohio,OH,Adams County,Mount Vernon,Rome,Track,Track,43050,740,37561258,568535,40.3526798,-82.4916219
22329,39021633,39,Ohio,OH,Adams County,Wickliffe,Rome,Track,Track,44092,440,2427442,0,41.6010181,-81.4827917
22330,39021643,39,Ohio,OH,Adams County,Eastlake,Rome,Track,Track,44095,440,3333913,197567,41.6678196,-81.4146595
22331,39021653,39,Ohio,OH,Adams County,Mentor,Rome,Track,Track,44060,440,5024392,5801,41.648718,-81.3625095
22332,39021663,39,Ohio,OH,Adams County,Painesville,Rome,Track,Track,44077,440,4457763,0,41.695408,-81.2791284
22333,39021673,39,Ohio,OH,Adams County,Madison,Rome,Track,Track,44057,440,3239266,0,41.8265952,-81.0601884
22334,39021683,39,Ohio,OH,Adams County,Madison,Rome,Track,Track,44057,440,0,1937212414,41.9759734,-81.2553315
22335,39021693,39,Ohio,OH,Adams County,South Point,Rome,Track,Track,45680,740,6905707,913719,38.4246554,-82.5830845
22336,39021703,39,Ohio,OH,Adams County,Newark,Rome,Track,Track,43055,740,2621286,0,40.0809941,-82.421999
22337,39021713,39,Ohio,OH,Adams County,Newark,Rome,Track,Track,43055,740,21388275,297566,40.118672,-82.4242526
22338,39021723,39,Ohio,OH,Adams County,Pataskala,Rome,Track,Track,43062,740,32995405,130450,40.0140153,-82.6446962
22339,39021733,39,Ohio,OH,Adams County,Bellefontaine,Rome,Track,Track,43311,937,168871468,209606,40.4494785,-83.7781704
22340,39021743,39,Ohio,OH,Adams County,Avon Lake,Rome,Track,Track,44012,440,4337890,1552203,41.5069512,-82.0084901
22341,39021753,39,Ohio,OH,Adams County,Lorain,Rome,Track,Track,44052,440,1117351,258847,41.4605548,-82.1944962
22342,39021763,39,Ohio,OH,Adams County,Lorain,Rome,Track,Track,44055,440,3449855,58124,41.4343261,-82.1136848
22343,39021773,39,Ohio,OH,Adams County,Amherst,Rome,Track,Track,44001,440,20939190,131701,41.3887624,-82.2447143
22344,39021783,39,Ohio,OH,Adams County,Elyria,Rome,Track,Track,44035,440,1857179,0,41.3769802,-82.1179568
22345,39021793,39,Ohio,OH,Adams County,Elyria,Rome,Track,Track,44035,440,6376888,132123,41.334141,-82.0875077
22346,39021803,39,Ohio,OH,Adams County,Columbia Station,Rome,Track,Track,44028,440,27287461,363016,41.3088334,-81.9056965
22347,39021813,39,Ohio,OH,Adams County,Amherst,Rome,Track,Track,44001,440,18645087,1423884,41.4238889,-82.2460816
22348,39021823,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43608,419,4363215,113207,41.6921651,-83.5414091
22349,39021833,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43610,419,1316889,0,41.6746195,-83.5542623
22350,39021843,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43606,419,1189911,0,41.6582814,-83.5757386
22351,39021853,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43609,419,1496308,0,41.6419794,-83.5801636
22352,39021863,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43605,419,5231882,1314441,41.672335,-83.4819181
22353,39021873,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43611,419,1767719,12778080,41.718076,-83.4324809
22354,39021883,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43613,419,2595789,0,41.7136881,-83.6142765
22355,39021893,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43614,419,1333172,0,41.604374,-83.6178226
22356,39021903,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43615,419,3674879,0,41.6329303,-83.6472729
22357,39021913,39,Ohio,OH,Adams County,Sylvania,Rome,Track,Track,43560,419,3420882,0,41.7183357,-83.6761153
22358,39021923,39,Ohio,OH,Adams County,Holland,Rome,Track,Track,43528,419,8985020,0,41.609065,-83.7037509
22359,39021933,39,Ohio,OH,Adams County,Swanton,Rome,Track,Track,43558,419,57058210,136847,41.5676673,-83.8472541
22360,39021943,39,Ohio,OH,Adams County,Toledo,Rome,Track,Track,43606,419,1306171,0,41.6580314,-83.6150459
22361,39021953,39,Ohio,OH,Adams County,London,Rome,Track,Track,43140,740,12015541,0,39.9073648,-83.4855285
22362,39021963,39,Ohio,OH,Adams County,Youngstown,Rome,Track,Track,44502,330,1401550,0,41.0703295,-80.6294972
22363,39021973,39,Ohio,OH,Adams County,Youngstown,Rome,Track,Track,44509,330,2192344,133436,41.0935436,-80.6858449
22364,39021983,39,Ohio,OH,Adams County,Campbell,Rome,Track,Track,44405,330,4463760,0,41.0789249,-80.5794831
22365,39021993,39,Ohio,OH,Adams County,Poland,Rome,Track,Track,44514,330,3142914,24248,41.0201338,-80.6132509
22366,39022003,39,Ohio,OH,Adams County,Youngstown,Rome,Track,Track,44512,330,11651549,152382,41.0074498,-80.6845438
22367,39022013,39,Ohio,OH,Adams County,North Jackson,Rome,Track,Track,44451,330,62354705,2121324,41.0854106,-80.8597707
22368,39022023,39,Ohio,OH,Adams County,Youngstown,Rome,Track,Track,44505,330,10550765,471332,41.1075778,-80.5817859
22369,39022033,39,Ohio,OH,Adams County,Marion,Rome,Track,Track,43302,740,5713053,0,40.5707497,-83.1121516
22370,39022043,39,Ohio,OH,Adams County,Marion,Rome,Track,Track,43302,740,41961672,18887,40.5414656,-83.1309643
22371,39022053,39,Ohio,OH,Adams County,Medina,Rome,Track,Track,44256,330,2959469,19283,41.1486459,-81.8479383
22372,39022063,39,Ohio,OH,Adams County,Sullivan,Rome,Track,Track,44880,419,128279781,523512,41.0662246,-82.1187088
22373,39022073,39,Ohio,OH,Adams County,Brunswick,Rome,Track,Track,44212,330,5989810,53100,41.2325138,-81.8119016
22374,39022083,39,Ohio,OH,Adams County,Pomeroy,Rome,Track,Track,45769,740,286674259,19229,39.1169211,-82.0608909
22375,39022093,39,Ohio,OH,Adams County,Coldwater,Rome,Track,Track,45828,419,78147515,220465,40.4861438,-84.6324803
22376,39022103,39,Ohio,OH,Adams County,Covington,Rome,Track,Track,45318,937,11746119,40212,40.1116684,-84.3345848
22377,39022113,39,Ohio,OH,Adams County,Troy,Rome,Track,Track,45373,937,6059605,749619,40.0159269,-84.1914243
22378,39022123,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45406,937,1771356,0,39.7845349,-84.2609405
22379,39022133,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45405,937,1609892,15225,39.7925156,-84.2093245
22380,39022143,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45403,937,1207025,0,39.7593496,-84.1426211
22381,39022153,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45469,937,1507635,0,39.7438473,-84.1723003
22382,39022163,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45417,937,3383287,0,39.7428285,-84.2551353
22383,39022173,39,Ohio,OH,Adams County,Kettering,Rome,Track,Track,45429,937,1728464,0,39.69288,-84.1562854
22384,39022183,39,Ohio,OH,Adams County,Kettering,Rome,Track,Track,45419,937,1123827,0,39.6953874,-84.142053
22385,39022193,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45459,937,3393093,0,39.6532128,-84.1714552
22386,39022203,39,Ohio,OH,Adams County,Centerville,Rome,Track,Track,45458,937,4160886,0,39.6216143,-84.1950354
22387,39022213,39,Ohio,OH,Adams County,Miamisburg,Rome,Track,Track,45342,937,1439972,66910,39.6487332,-84.2804728
22388,39022223,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45417,937,3814058,0,39.7536569,-84.2958639
22389,39022233,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45415,937,1799408,73740,39.8086214,-84.2149451
22390,39022243,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45431,937,2338781,0,39.751359,-84.1086356
22391,39022253,39,Ohio,OH,Adams County,Huber Heights,Rome,Track,Track,45424,937,22845147,30364,39.8515868,-84.0757803
22392,39022263,39,Ohio,OH,Adams County,Union,Rome,Track,Track,45322,937,11972358,0,39.9067008,-84.3198301
22393,39022273,39,Ohio,OH,Adams County,Dayton,Rome,Track,Track,45405,937,1013435,97653,39.7680036,-84.1970069
22394,39022283,39,Ohio,OH,Adams County,Sparta,Rome,Track,Track,43350,419,201267760,438317,40.4821926,-82.7119296
22395,39022293,39,Ohio,OH,Adams County,Zanesville,Rome,Track,Track,43701,740,2648684,125711,39.951345,-82.0139396
22396,39022303,39,Ohio,OH,Adams County,New Concord,Rome,Track,Track,43762,740,169071369,95483,39.9740165,-81.7950741
22397,39022313,39,Ohio,OH,Adams County,Port Clinton,Rome,Track,Track,43452,419,5118215,1208391,41.5075138,-82.9684913
22398,39022323,39,Ohio,OH,Adams County,Paulding,Rome,Track,Track,45879,419,43135033,395537,41.1406612,-84.5853209
22399,39022333,39,Ohio,OH,Adams County,Circleville,Rome,Track,Track,43113,740,4467777,631,39.6114384,-82.9294409
22400,39022343,39,Ohio,OH,Adams County,Circleville,Rome,Track,Track,43113,740,219104013,667506,39.5284457,-82.8642806
22401,39022353,39,Ohio,OH,Adams County,Aurora,Rome,Track,Track,44202,330,26501853,1715762,41.3307623,-81.3499068
22402,39022363,39,Ohio,OH,Adams County,Ravenna,Rome,Track,Track,44266,330,62394470,787794,41.098936,-81.1463707
22403,39022373,39,Ohio,OH,Adams County,Kent,Rome,Track,Track,44240,330,1010013,0,41.145693,-81.354574
22404,39022383,39,Ohio,OH,Adams County,Atwater,Rome,Track,Track,44201,330,75306012,478002,41.0274626,-81.2543322
22405,39022393,39,Ohio,OH,Adams County,Eaton,Rome,Track,Track,45320,937,273336331,2450029,39.6928462,-84.7636909
22406,39022403,39,Ohio,OH,Adams County,Ottoville,Rome,Track,Track,45876,419,203186449,1110550,40.937952,-84.3063399
22407,39022413,39,Ohio,OH,Adams County,Mansfield,Rome,Track,Track,44903,419,1815583,0,40.7534463,-82.5434614
22408,39022423,39,Ohio,OH,Adams County,Lexington,Rome,Track,Track,44904,419,57486714,3435244,40.6847164,-82.6158104
22409,39022433,39,Ohio,OH,Adams County,Mansfield,Rome,Track,Track,44902,419,3170463,0,40.7627918,-82.5107479
22410,39022443,39,Ohio,OH,Adams County,Chillicothe,Rome,Track,Track,45601,740,2142066,0,39.3284508,-82.9974751
22411,39022453,39,Ohio,OH,Adams County,Woodville,Rome,Track,Track,43469,419,126790388,307426,41.4432293,-83.3348218
22412,39022463,39,Ohio,OH,Adams County,Clyde,Rome,Track,Track,43410,419,17280160,133708,41.3072474,-82.9803143
22413,39022473,39,Ohio,OH,Adams County,Franklin Furnace,Rome,Track,Track,45629,740,97926711,2667565,38.6392429,-82.8062877
22414,39022483,39,Ohio,OH,Adams County,New Boston,Rome,Track,Track,45662,740,24661087,271200,38.7716476,-82.9663446
22415,39022493,39,Ohio,OH,Adams County,Tiffin,Rome,Track,Track,44883,419,46672971,425203,41.0828504,-83.2287107
22416,39022503,39,Ohio,OH,Adams County,Sidney,Rome,Track,Track,45365,937,141517025,761576,40.3393048,-84.1939076
22417,39022513,39,Ohio,OH,Adams County,Canton,Rome,Track,Track,44714,330,2137891,0,40.8232785,-81.3591315
22418,39022523,39,Ohio,OH,Adams County,Canton,Rome,Track,Track,44703,330,1063966,0,40.8050167,-81.3830135
22419,39022533,39,Ohio,OH,Adams County,Alliance,Rome,Track,Track,44601,330,2899158,17030,40.9074026,-81.1192591
22420,39022543,39,Ohio,OH,Adams County,Massillon,Rome,Track,Track,44646,330,12703981,337735,40.8676572,-81.5638949
22421,39022553,39,Ohio,OH,Adams County,Canton,Rome,Track,Track,44708,330,5328268,544504,40.8136588,-81.4149297
22422,39022563,39,Ohio,OH,Adams County,Canton,Rome,Track,Track,44705,330,11065572,215364,40.8526809,-81.3336356
22423,39022573,39,Ohio,OH,Adams County,Canton,Rome,Track,Track,44707,330,37092036,0,40.7484794,-81.361201
22424,39022583,39,Ohio,OH,Adams County,Massillon,Rome,Track,Track,44647,330,4192490,0,40.7993175,-81.5569391
22425,39022593,39,Ohio,OH,Adams County,Magnolia,Rome,Track,Track,44643,330,82336249,144056,40.6870782,-81.3740412
22426,39022603,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44305,330,3328324,0,41.0829912,-81.4760965
22427,39022613,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44312,330,4450776,0,41.0533235,-81.4659917
22428,39022623,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44301,330,2193497,0,41.0343632,-81.516324
22429,39022633,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44320,877,2562332,0,41.0878974,-81.5731083
22430,39022643,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44313,330,5523279,0,41.1204895,-81.5419601
22431,39022653,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44308,330,2572151,0,41.0772923,-81.5058328
22432,39022663,39,Ohio,OH,Adams County,Cuyahoga Falls,Rome,Track,Track,44221,330,2613755,11794,41.1417104,-81.4620112
22433,39022673,39,Ohio,OH,Adams County,Twinsburg,Rome,Track,Track,44087,330,7159724,12320,41.3260786,-81.4692378
22434,39022683,39,Ohio,OH,Adams County,Stow,Rome,Track,Track,44224,330,5964697,93848,41.193393,-81.4261697
22435,39022693,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44312,330,14479840,63544,41.0081819,-81.4190416
22436,39022703,39,Ohio,OH,Adams County,Akron,Rome,Track,Track,44301,330,11946969,243803,41.0094637,-81.5074864
22437,39022713,39,Ohio,OH,Adams County,Macedonia,Rome,Track,Track,44056,330,22960107,38472,41.3008526,-81.4858683
22438,39022723,39,Ohio,OH,Adams County,Hudson,Rome,Track,Track,44236,330,10421573,45989,41.2658113,-81.42083
22439,39022733,39,Ohio,OH,Adams County,Warren,Rome,Track,Track,44484,330,6041952,5401,41.2131079,-80.8013704
22440,39022743,39,Ohio,OH,Adams County,Warren,Rome,Track,Track,44484,330,6414026,7725,41.2268456,-80.7700473
22441,39022753,39,Ohio,OH,Adams County,Warren,Rome,Track,Track,44483,330,46646019,0,41.3198016,-80.8519175
22442,39022763,39,Ohio,OH,Adams County,Hubbard,Rome,Track,Track,44425,330,8613647,0,41.1441112,-80.5973347
22443,39022773,39,Ohio,OH,Adams County,Niles,Rome,Track,Track,44446,330,6071680,46726,41.1737527,-80.7717824
22444,39022783,39,Ohio,OH,Adams County,Southington,Rome,Track,Track,44470,330,61399829,318498,41.2398588,-80.9655477
22445,39022793,39,Ohio,OH,Adams County,New Philadelphia,Rome,Track,Track,44663,330,4655085,200300,40.4952191,-81.461792
22446,39022803,39,Ohio,OH,Adams County,Port Washington,Rome,Track,Track,43837,740,187446537,1850943,40.3014782,-81.4997727
22447,39022813,39,Ohio,OH,Adams County,Marysville,Rome,Track,Track,43040,937,21247546,187226,40.2178899,-83.3450845
22448,39022823,39,Ohio,OH,Adams County,Van Wert,Rome,Track,Track,45891,419,6084661,111934,40.8814068,-84.6049973
22449,39022833,39,Ohio,OH,Adams County,Springboro,Rome,Track,Track,45066,937,7282568,0,39.5654228,-84.2413712
22450,39022843,39,Ohio,OH,Adams County,Lebanon,Rome,Track,Track,45036,513,5280043,55637,39.4465458,-84.1929429
22451,39022853,39,Ohio,OH,Adams County,Loveland,Rome,Track,Track,45140,513,3760636,0,39.3018478,-84.2959645
22452,39022863,39,Ohio,OH,Adams County,Belpre,Rome,Track,Track,45714,740,2376026,140585,39.2766824,-81.5724172
22453,39022873,39,Ohio,OH,Adams County,Lowell,Rome,Track,Track,45744,740,217469339,4105870,39.5623423,-81.4881403
22454,39022883,39,Ohio,OH,Adams County,Wooster,Rome,Track,Track,44691,330,29557397,160500,40.8494039,-81.9616781
22455,39022893,39,Ohio,OH,Adams County,Shreve,Rome,Track,Track,44676,330,71662630,412299,40.7040749,-82.0576669
22456,39022903,39,Ohio,OH,Adams County,Dalton,Rome,Track,Track,44618,330,68693512,320845,40.8566784,-81.6862602
22457,39022913,39,Ohio,OH,Adams County,West Unity,Rome,Track,Track,43570,419,188740617,627082,41.5648544,-84.4898438
22458,39022923,39,Ohio,OH,Adams County,Perrysburg,Rome,Track,Track,43551,419,7210596,0,41.5384944,-83.6031224
22459,39022933,39,Ohio,OH,Adams County,Tontogany,Rome,Track,Track,43565,419,89070812,2572695,41.4086326,-83.7918821
22460,39022943,39,Ohio,OH,Adams County,Bloomdale,Rome,Track,Track,44817,419,93229452,15902,41.2135794,-83.4877868
22461,39022953,39,Ohio,OH,Adams County,Peebles,Rome,Track,Track,45660,937,286755226,1535831,38.9560042,-83.3557407
22462,39022963,39,Ohio,OH,Adams County,West Union,Rome,Track,Track,45693,937,389153870,170790,38.8403307,-83.5815269
22463,39022973,39,Ohio,OH,Adams County,Manchester,Rome,Track,Track,45144,937,122307525,2534431,38.7060421,-83.5610405
22464,39022983,39,Ohio,OH,Adams County,Elida,Rome,Track,Track,45807,419,74841111,305797,40.8240378,-84.1599836
22465,39022993,39,Ohio,OH,Adams County,Elida,Rome,Track,Track,45807,419,35293998,426741,40.7796765,-84.2081403
22466,39023003,39,Ohio,OH,Adams County,Lima,Rome,Track,Track,45801,419,67020652,3337624,40.7728631,-84.0340979
22467,39023013,39,Ohio,OH,Adams County,Lima,Rome,Track,Track,45806,419,83456368,183179,40.6751125,-84.0414238
22468,39023023,39,Ohio,OH,Adams County,Lima,Rome,Track,Track,45806,419,35201968,218896,40.6822427,-84.1973201
22469,39023033,39,Ohio,OH,Adams County,Lima,Rome,Track,Track,45804,419,2071512,162082,40.7390385,-84.0838425
22470,39023043,39,Ohio,OH,Adams County,Lima,Rome,Track,Track,45805,419,1510795,0,40.738817,-84.1421507
